Date,Region,Person,Product,Category,Quantity,UnitPrice,TotalSales,DayOfWeek,Month,Quarter
2025-08-08,関東,渡辺さくら,製品D,単発,1,108902,108902,Friday,8,3
2025-08-08,関東,鈴木一郎,製品B,単発,3,62627,187881,Friday,8,3
2025-08-08,近畿,高橋美咲,製品B,単発,2,62944,125888,Friday,8,3
2025-08-08,関東,中村愛,製品D,単発,2,66463,132926,Friday,8,3
2025-08-08,近畿,山本大輔,製品A,サブスク,4,32030,128120,Friday,8,3
2025-08-08,関東,中村愛,製品A,サブスク,4,51359,205436,Friday,8,3
2025-08-08,関東,佐藤花子,製品D,単発,2,108571,217142,Friday,8,3
2025-08-08,中部,中村愛,製品D,単発,5,74357,371785,Friday,8,3
2025-08-08,近畿,佐藤花子,製品B,単発,2,78932,157864,Friday,8,3
2025-08-08,関東,伊藤健太,製品E,追加オプション,4,22797,91188,Friday,8,3
2025-08-08,北海道,山本大輔,製品B,単発,4,44956,179824,Friday,8,3
2025-08-08,近畿,田中太郎,製品E,追加オプション,1,38783,38783,Friday,8,3
2025-08-09,中部,高橋美咲,製品E,追加オプション,4,17449,69796,Saturday,8,3
2025-08-09,関東,田中太郎,サービスX,保守,4,98045,392180,Saturday,8,3
2025-08-09,近畿,伊藤健太,製品D,単発,1,39947,39947,Saturday,8,3
2025-08-09,関東,渡辺さくら,製品C,サブスク,2,18467,36934,Saturday,8,3
2025-08-09,近畿,山本大輔,製品B,単発,1,33413,33413,Saturday,8,3
2025-08-09,関東,田中太郎,製品C,サブスク,5,18762,93810,Saturday,8,3
2025-08-09,中国,渡辺さくら,製品D,単発,2,50380,100760,Saturday,8,3
2025-08-09,東北,伊藤健太,製品A,サブスク,4,18688,74752,Saturday,8,3
2025-08-09,中部,佐藤花子,サービスY,保守,4,92546,370184,Saturday,8,3
2025-08-09,九州,佐藤花子,サービスY,保守,4,72848,291392,Saturday,8,3
2025-08-09,東北,伊藤健太,製品D,単発,5,33926,169630,Saturday,8,3
2025-08-09,関東,伊藤健太,サービスX,保守,4,54292,217168,Saturday,8,3
2025-08-09,関東,伊藤健太,製品D,単発,4,39748,158992,Saturday,8,3
2025-08-09,中部,中村愛,製品E,追加オプション,4,11249,44996,Saturday,8,3
2025-08-09,北海道,中村愛,サービスY,保守,1,57287,57287,Saturday,8,3
2025-08-09,関東,伊藤健太,製品C,サブスク,5,9759,48795,Saturday,8,3
2025-08-09,北海道,鈴木一郎,製品B,単発,1,39856,39856,Saturday,8,3
2025-08-09,近畿,田中太郎,製品E,追加オプション,1,19189,19189,Saturday,8,3
2025-08-09,関東,高橋美咲,製品E,追加オプション,1,9155,9155,Saturday,8,3
2025-08-09,近畿,中村愛,サービスX,保守,3,71686,215058,Saturday,8,3
2025-08-09,関東,伊藤健太,製品C,サブスク,5,15065,75325,Saturday,8,3
2025-08-09,中部,佐藤花子,製品A,サブスク,5,24681,123405,Saturday,8,3
2025-08-09,近畿,鈴木一郎,製品C,サブスク,4,14268,57072,Saturday,8,3
2025-08-09,東北,山本大輔,製品D,単発,3,41044,123132,Saturday,8,3
2025-08-10,東北,鈴木一郎,製品D,単発,4,47172,188688,Sunday,8,3
2025-08-10,近畿,伊藤健太,製品E,追加オプション,1,14142,14142,Sunday,8,3
2025-08-10,中部,田中太郎,サービスY,保守,4,98867,395468,Sunday,8,3
2025-08-10,中部,山本大輔,製品B,単発,1,34178,34178,Sunday,8,3
2025-08-10,九州,佐藤花子,製品B,単発,4,32954,131816,Sunday,8,3
2025-08-10,関東,中村愛,製品A,サブスク,4,17774,71096,Sunday,8,3
2025-08-10,中国,鈴木一郎,製品B,単発,3,31846,95538,Sunday,8,3
2025-08-10,関東,山本大輔,製品C,サブスク,2,17404,34808,Sunday,8,3
2025-08-10,関東,渡辺さくら,製品B,単発,5,39633,198165,Sunday,8,3
2025-08-10,中部,伊藤健太,製品E,追加オプション,4,11195,44780,Sunday,8,3
2025-08-10,北海道,高橋美咲,製品A,サブスク,4,21762,87048,Sunday,8,3
2025-08-10,関東,鈴木一郎,製品A,サブスク,5,21164,105820,Sunday,8,3
2025-08-10,関東,渡辺さくら,製品E,追加オプション,3,17310,51930,Sunday,8,3
2025-08-10,中部,佐藤花子,製品C,サブスク,3,18188,54564,Sunday,8,3
2025-08-10,関東,渡辺さくら,製品C,サブスク,4,22637,90548,Sunday,8,3
2025-08-10,関東,山本大輔,製品D,単発,2,37256,74512,Sunday,8,3
2025-08-10,関東,佐藤花子,サービスX,保守,5,82531,412655,Sunday,8,3
2025-08-10,中国,鈴木一郎,サービスX,保守,5,88551,442755,Sunday,8,3
2025-08-10,東北,山本大輔,製品B,単発,4,23591,94364,Sunday,8,3
2025-08-10,東北,鈴木一郎,製品A,サブスク,1,19583,19583,Sunday,8,3
2025-08-11,関東,佐藤花子,製品A,サブスク,4,47142,188568,Monday,8,3
2025-08-11,北海道,渡辺さくら,サービスY,保守,3,102966,308898,Monday,8,3
2025-08-11,近畿,高橋美咲,サービスX,保守,1,212164,212164,Monday,8,3
2025-08-11,東北,佐藤花子,製品E,追加オプション,1,32180,32180,Monday,8,3
2025-08-11,関東,鈴木一郎,製品E,追加オプション,1,17967,17967,Monday,8,3
2025-08-11,東北,渡辺さくら,製品C,サブスク,1,40902,40902,Monday,8,3
2025-08-11,中部,渡辺さくら,サービスY,保守,5,109709,548545,Monday,8,3
2025-08-11,関東,佐藤花子,製品C,サブスク,4,44794,179176,Monday,8,3
2025-08-11,中部,鈴木一郎,製品A,サブスク,3,30581,91743,Monday,8,3
2025-08-11,近畿,渡辺さくら,製品D,単発,2,71288,142576,Monday,8,3
2025-08-11,関東,田中太郎,製品A,サブスク,1,50090,50090,Monday,8,3
2025-08-11,関東,鈴木一郎,サービスY,保守,5,89661,448305,Monday,8,3
2025-08-11,関東,田中太郎,製品C,サブスク,3,45964,137892,Monday,8,3
2025-08-11,四国,高橋美咲,製品A,サブスク,5,39723,198615,Monday,8,3
2025-08-11,東北,高橋美咲,製品B,単発,3,86156,258468,Monday,8,3
2025-08-11,近畿,伊藤健太,製品B,単発,5,56372,281860,Monday,8,3
2025-08-11,九州,伊藤健太,製品C,サブスク,1,32040,32040,Monday,8,3
2025-08-11,北海道,山本大輔,製品C,サブスク,2,25512,51024,Monday,8,3
2025-08-11,九州,山本大輔,製品E,追加オプション,4,21269,85076,Monday,8,3
2025-08-11,関東,佐藤花子,サービスY,保守,1,134623,134623,Monday,8,3
2025-08-11,中国,鈴木一郎,製品C,サブスク,2,36154,72308,Monday,8,3
2025-08-11,関東,高橋美咲,製品B,単発,2,60658,121316,Monday,8,3
2025-08-11,中部,中村愛,製品C,サブスク,3,28122,84366,Monday,8,3
2025-08-11,北海道,山本大輔,製品D,単発,5,83099,415495,Monday,8,3
2025-08-11,関東,伊藤健太,サービスY,保守,2,115784,231568,Monday,8,3
2025-08-11,関東,渡辺さくら,製品E,追加オプション,2,31078,62156,Monday,8,3
2025-08-11,関東,中村愛,製品E,追加オプション,1,27008,27008,Monday,8,3
2025-08-11,近畿,佐藤花子,製品A,サブスク,1,48190,48190,Monday,8,3
2025-08-11,中部,佐藤花子,製品C,サブスク,5,43259,216295,Monday,8,3
2025-08-12,関東,高橋美咲,製品B,単発,4,57338,229352,Tuesday,8,3
2025-08-12,中部,佐藤花子,サービスY,保守,2,94911,189822,Tuesday,8,3
2025-08-12,近畿,田中太郎,サービスX,保守,5,211280,1056400,Tuesday,8,3
2025-08-12,関東,中村愛,製品E,追加オプション,3,17250,51750,Tuesday,8,3
2025-08-12,東北,佐藤花子,製品B,単発,5,57887,289435,Tuesday,8,3
2025-08-12,関東,渡辺さくら,製品E,追加オプション,3,20498,61494,Tuesday,8,3
2025-08-12,関東,田中太郎,製品A,サブスク,5,51157,255785,Tuesday,8,3
2025-08-12,近畿,高橋美咲,製品D,単発,2,67198,134396,Tuesday,8,3
2025-08-12,中部,山本大輔,サービスY,保守,2,90821,181642,Tuesday,8,3
2025-08-12,中部,中村愛,サービスY,保守,5,100129,500645,Tuesday,8,3
2025-08-12,中部,高橋美咲,サービスY,保守,3,118199,354597,Tuesday,8,3
2025-08-12,関東,佐藤花子,サービスX,保守,4,173267,693068,Tuesday,8,3
2025-08-12,関東,鈴木一郎,製品B,単発,2,54807,109614,Tuesday,8,3
2025-08-12,東北,田中太郎,サービスY,保守,5,110589,552945,Tuesday,8,3
2025-08-12,中部,渡辺さくら,製品C,サブスク,4,32419,129676,Tuesday,8,3
2025-08-12,中部,佐藤花子,製品D,単発,4,97935,391740,Tuesday,8,3
2025-08-12,中部,佐藤花子,製品B,単発,2,74577,149154,Tuesday,8,3
2025-08-12,関東,中村愛,製品B,単発,2,63678,127356,Tuesday,8,3
2025-08-12,中部,伊藤健太,製品B,単発,2,58949,117898,Tuesday,8,3
2025-08-12,中国,高橋美咲,製品C,サブスク,2,28760,57520,Tuesday,8,3
2025-08-12,近畿,中村愛,サービスX,保守,2,160362,320724,Tuesday,8,3
2025-08-12,関東,高橋美咲,製品E,追加オプション,5,22229,111145,Tuesday,8,3
2025-08-12,関東,渡辺さくら,製品B,単発,2,78434,156868,Tuesday,8,3
2025-08-12,北海道,高橋美咲,サービスY,保守,5,123135,615675,Tuesday,8,3
2025-08-12,近畿,田中太郎,サービスY,保守,3,146869,440607,Tuesday,8,3
2025-08-12,関東,渡辺さくら,製品D,単発,1,93127,93127,Tuesday,8,3
2025-08-12,中国,中村愛,製品B,単発,2,72000,144000,Tuesday,8,3
2025-08-12,関東,中村愛,製品D,単発,5,79462,397310,Tuesday,8,3
2025-08-13,関東,田中太郎,製品A,サブスク,4,52282,209128,Wednesday,8,3
2025-08-13,近畿,山本大輔,サービスY,保守,2,69331,138662,Wednesday,8,3
2025-08-13,近畿,伊藤健太,製品A,サブスク,4,31990,127960,Wednesday,8,3
2025-08-13,関東,伊藤健太,製品D,単発,2,65971,131942,Wednesday,8,3
2025-08-13,中部,渡辺さくら,製品E,追加オプション,5,17338,86690,Wednesday,8,3
2025-08-13,九州,中村愛,製品B,単発,3,48427,145281,Wednesday,8,3
2025-08-13,関東,中村愛,製品E,追加オプション,1,17242,17242,Wednesday,8,3
2025-08-13,近畿,渡辺さくら,製品E,追加オプション,4,25396,101584,Wednesday,8,3
2025-08-13,東北,山本大輔,サービスX,保守,1,94348,94348,Wednesday,8,3
2025-08-13,関東,鈴木一郎,製品D,単発,4,79273,317092,Wednesday,8,3
2025-08-13,近畿,鈴木一郎,製品E,追加オプション,1,16791,16791,Wednesday,8,3
2025-08-13,関東,鈴木一郎,製品B,単発,2,47435,94870,Wednesday,8,3
2025-08-13,東北,佐藤花子,サービスX,保守,4,112864,451456,Wednesday,8,3
2025-08-13,東北,中村愛,製品A,サブスク,3,32215,96645,Wednesday,8,3
2025-08-13,近畿,佐藤花子,サービスY,保守,5,106788,533940,Wednesday,8,3
2025-08-13,近畿,鈴木一郎,サービスX,保守,3,151702,455106,Wednesday,8,3
2025-08-13,中国,伊藤健太,製品C,サブスク,1,20964,20964,Wednesday,8,3
2025-08-13,関東,佐藤花子,製品B,単発,2,59507,119014,Wednesday,8,3
2025-08-13,北海道,渡辺さくら,サービスY,保守,3,107896,323688,Wednesday,8,3
2025-08-13,関東,高橋美咲,製品B,単発,1,57987,57987,Wednesday,8,3
2025-08-13,近畿,高橋美咲,製品E,追加オプション,4,15509,62036,Wednesday,8,3
2025-08-13,中部,伊藤健太,製品E,追加オプション,5,15711,78555,Wednesday,8,3
2025-08-13,関東,佐藤花子,製品D,単発,4,100033,400132,Wednesday,8,3
2025-08-13,関東,山本大輔,サービスX,保守,3,151725,455175,Wednesday,8,3
2025-08-13,中部,鈴木一郎,製品B,単発,1,67726,67726,Wednesday,8,3
2025-08-13,中部,田中太郎,サービスY,保守,1,168298,168298,Wednesday,8,3
2025-08-13,北海道,鈴木一郎,製品D,単発,1,73192,73192,Wednesday,8,3
2025-08-13,関東,渡辺さくら,製品B,単発,5,53456,267280,Wednesday,8,3
2025-08-13,関東,渡辺さくら,製品C,サブスク,5,31734,158670,Wednesday,8,3
2025-08-13,東北,中村愛,製品E,追加オプション,5,23511,117555,Wednesday,8,3
2025-08-13,北海道,鈴木一郎,サービスY,保守,1,111211,111211,Wednesday,8,3
2025-08-13,関東,渡辺さくら,製品B,単発,3,65686,197058,Wednesday,8,3
2025-08-13,近畿,中村愛,サービスY,保守,5,105664,528320,Wednesday,8,3
2025-08-13,中部,渡辺さくら,サービスX,保守,4,185295,741180,Wednesday,8,3
2025-08-13,関東,高橋美咲,製品E,追加オプション,2,17316,34632,Wednesday,8,3
2025-08-14,関東,渡辺さくら,サービスX,保守,1,197563,197563,Thursday,8,3
2025-08-14,中部,伊藤健太,製品C,サブスク,2,26536,53072,Thursday,8,3
2025-08-14,関東,鈴木一郎,製品E,追加オプション,1,17931,17931,Thursday,8,3
2025-08-14,近畿,渡辺さくら,サービスY,保守,5,132735,663675,Thursday,8,3
2025-08-14,中国,中村愛,製品A,サブスク,5,35869,179345,Thursday,8,3
2025-08-14,関東,鈴木一郎,製品E,追加オプション,1,24140,24140,Thursday,8,3
2025-08-14,関東,渡辺さくら,サービスY,保守,4,133609,534436,Thursday,8,3
2025-08-14,中部,山本大輔,製品E,追加オプション,3,14110,42330,Thursday,8,3
2025-08-14,関東,鈴木一郎,製品A,サブスク,2,33849,67698,Thursday,8,3
2025-08-14,北海道,伊藤健太,製品B,単発,5,50968,254840,Thursday,8,3
2025-08-14,関東,中村愛,サービスY,保守,5,132434,662170,Thursday,8,3
2025-08-14,東北,伊藤健太,サービスY,保守,3,112590,337770,Thursday,8,3
2025-08-14,関東,佐藤花子,製品A,サブスク,2,47066,94132,Thursday,8,3
2025-08-14,近畿,中村愛,サービスY,保守,3,96943,290829,Thursday,8,3
2025-08-14,東北,高橋美咲,サービスY,保守,5,88732,443660,Thursday,8,3
2025-08-14,北海道,渡辺さくら,サービスX,保守,4,136705,546820,Thursday,8,3
2025-08-14,北海道,伊藤健太,製品C,サブスク,2,25759,51518,Thursday,8,3
2025-08-14,近畿,伊藤健太,製品E,追加オプション,3,15421,46263,Thursday,8,3
2025-08-14,関東,高橋美咲,製品E,追加オプション,1,28143,28143,Thursday,8,3
2025-08-14,中部,高橋美咲,サービスY,保守,3,121676,365028,Thursday,8,3
2025-08-14,中国,鈴木一郎,サービスY,保守,3,122314,366942,Thursday,8,3
2025-08-14,関東,佐藤花子,製品C,サブスク,5,32538,162690,Thursday,8,3
2025-08-14,関東,田中太郎,製品E,追加オプション,4,29474,117896,Thursday,8,3
2025-08-14,近畿,渡辺さくら,製品B,単発,1,77089,77089,Thursday,8,3
2025-08-14,近畿,田中太郎,製品C,サブスク,3,35983,107949,Thursday,8,3
2025-08-14,関東,山本大輔,製品A,サブスク,3,25457,76371,Thursday,8,3
2025-08-14,中部,渡辺さくら,製品D,単発,1,74958,74958,Thursday,8,3
2025-08-14,関東,鈴木一郎,製品B,単発,4,64518,258072,Thursday,8,3
2025-08-14,関東,伊藤健太,製品E,追加オプション,3,13608,40824,Thursday,8,3
2025-08-14,東北,伊藤健太,サービスX,保守,4,116034,464136,Thursday,8,3
2025-08-14,北海道,鈴木一郎,サービスY,保守,2,121410,242820,Thursday,8,3
2025-08-14,東北,高橋美咲,製品C,サブスク,4,23347,93388,Thursday,8,3
2025-08-14,関東,佐藤花子,製品A,サブスク,2,35359,70718,Thursday,8,3
2025-08-14,中国,中村愛,製品D,単発,1,60528,60528,Thursday,8,3
2025-08-14,関東,伊藤健太,製品D,単発,1,67579,67579,Thursday,8,3
2025-08-15,関東,中村愛,製品E,追加オプション,5,27912,139560,Friday,8,3
2025-08-15,関東,佐藤花子,製品E,追加オプション,5,19723,98615,Friday,8,3
2025-08-15,近畿,渡辺さくら,サービスY,保守,5,152544,762720,Friday,8,3
2025-08-15,関東,佐藤花子,サービスX,保守,3,162375,487125,Friday,8,3
2025-08-15,中部,伊藤健太,製品B,単発,4,54739,218956,Friday,8,3
2025-08-15,中部,伊藤健太,製品D,単発,5,87607,438035,Friday,8,3
2025-08-15,中部,山本大輔,製品A,サブスク,5,38133,190665,Friday,8,3
2025-08-15,関東,山本大輔,製品B,単発,5,56619,283095,Friday,8,3
2025-08-15,中国,山本大輔,サービスY,保守,3,87084,261252,Friday,8,3
2025-08-15,四国,高橋美咲,製品B,単発,5,59485,297425,Friday,8,3
2025-08-15,四国,伊藤健太,製品C,サブスク,3,24097,72291,Friday,8,3
2025-08-15,東北,中村愛,製品B,単発,3,74785,224355,Friday,8,3
2025-08-15,近畿,山本大輔,サービスX,保守,5,109816,549080,Friday,8,3
2025-08-15,東北,山本大輔,製品C,サブスク,4,26691,106764,Friday,8,3
2025-08-15,関東,伊藤健太,製品E,追加オプション,2,26008,52016,Friday,8,3
2025-08-15,近畿,山本大輔,サービスY,保守,2,117815,235630,Friday,8,3
2025-08-15,東北,中村愛,製品A,サブスク,5,41693,208465,Friday,8,3
2025-08-15,近畿,山本大輔,製品B,単発,4,48326,193304,Friday,8,3
2025-08-15,中部,高橋美咲,製品D,単発,1,71650,71650,Friday,8,3
2025-08-15,中国,佐藤花子,製品E,追加オプション,4,30190,120760,Friday,8,3
2025-08-15,関東,伊藤健太,製品B,単発,2,74294,148588,Friday,8,3
2025-08-15,関東,高橋美咲,サービスY,保守,4,158953,635812,Friday,8,3
2025-08-15,北海道,田中太郎,サービスX,保守,5,178172,890860,Friday,8,3
2025-08-15,関東,渡辺さくら,製品D,単発,3,100654,301962,Friday,8,3
2025-08-15,近畿,鈴木一郎,サービスX,保守,2,155114,310228,Friday,8,3
2025-08-15,中部,山本大輔,製品D,単発,4,64771,259084,Friday,8,3
2025-08-15,関東,佐藤花子,サービスX,保守,1,174108,174108,Friday,8,3
2025-08-15,東北,山本大輔,サービスX,保守,1,116107,116107,Friday,8,3
2025-08-15,中国,中村愛,製品C,サブスク,2,32604,65208,Friday,8,3
2025-08-16,関東,高橋美咲,製品E,追加オプション,4,16916,67664,Saturday,8,3
2025-08-16,中国,田中太郎,製品C,サブスク,3,22694,68082,Saturday,8,3
2025-08-16,関東,高橋美咲,製品B,単発,5,33762,168810,Saturday,8,3
2025-08-16,四国,鈴木一郎,製品A,サブスク,1,23807,23807,Saturday,8,3
2025-08-16,中国,鈴木一郎,製品A,サブスク,2,24004,48008,Saturday,8,3
2025-08-16,関東,伊藤健太,サービスY,保守,1,72792,72792,Saturday,8,3
2025-08-16,近畿,中村愛,製品E,追加オプション,4,9168,36672,Saturday,8,3
2025-08-16,中部,山本大輔,製品D,単発,3,28752,86256,Saturday,8,3
2025-08-16,関東,田中太郎,製品D,単発,2,48965,97930,Saturday,8,3
2025-08-16,九州,高橋美咲,製品E,追加オプション,2,17185,34370,Saturday,8,3
2025-08-16,中国,山本大輔,サービスX,保守,5,83574,417870,Saturday,8,3
2025-08-16,関東,中村愛,サービスY,保守,1,79695,79695,Saturday,8,3
2025-08-16,近畿,佐藤花子,製品D,単発,4,53332,213328,Saturday,8,3
2025-08-16,近畿,鈴木一郎,製品A,サブスク,2,22575,45150,Saturday,8,3
2025-08-16,東北,伊藤健太,製品D,単発,5,41006,205030,Saturday,8,3
2025-08-16,関東,山本大輔,製品E,追加オプション,5,8360,41800,Saturday,8,3
2025-08-16,東北,鈴木一郎,製品B,単発,2,35258,70516,Saturday,8,3
2025-08-16,近畿,高橋美咲,製品C,サブスク,1,13387,13387,Saturday,8,3
2025-08-16,中国,山本大輔,製品E,追加オプション,5,6949,34745,Saturday,8,3
2025-08-16,近畿,中村愛,製品C,サブスク,2,13913,27826,Saturday,8,3
2025-08-16,東北,伊藤健太,製品A,サブスク,1,15728,15728,Saturday,8,3
2025-08-16,東北,田中太郎,製品B,単発,5,35678,178390,Saturday,8,3
2025-08-16,近畿,伊藤健太,サービスX,保守,4,83269,333076,Saturday,8,3
